ts,foot,|v|_mean,|a|_mean,vz_mean,az_mean,|v|_std,|a|_std,vz_std,az_std,|v|_min,|a|_min,vz_min,az_min,|v|_max,|a|_max,vz_max,az_max,label_pass
1.1007466122353996e+16,left,3111361.901639344,19490397.270491805,-1493.77868852459,-402.7049180327869,2261280.307251922,9497053.8068321,2397.593898961093,1464.3027544996005,183992,3625135,-8743,-4772,6542679,40975110,1387,1287,no
1.1007466180356484e+16,left,2987707.776859504,17177619.801652893,891.7768595041322,-238.099173553719,1795253.0879036176,6829790.280218371,4058.2178939521455,3934.1192796799273,458714,6630839,-7079,-9967,5725477,31483191,8275,5819,no
1.100746645466404e+16,left,4306234.295081968,19690415.655737706,-34.67213114754098,-77.55737704918033,2110236.8057628456,6411431.383005511,2491.064671460524,2005.354300013216,653633,3765361,-6856,-3804,7323632,33250647,3916,4892,no
1.1007466981701004e+16,right,3967350.796747968,19922052.658536587,-2114.731707317073,-1234.5772357723577,2223165.2350092544,12408845.34761994,4727.196540482219,2884.728361812383,795923,4255143,-9987,-8887,6658951,49096043,3954,2940,no
1.1007466999049168e+16,right,1797133.138211382,10209039.07317073,-1552.7723577235772,55.00813008130081,842013.9699527139,3507251.649886657,3312.621795627896,1663.8891311974385,243333,3169182,-9936,-2930,3212968,18256921,3143,3135,no
1.1007467299971554e+16,right,4738279.586776859,24271788.23966942,-878.6611570247934,-1450.190082644628,1835791.312388047,11522851.425206734,4412.113744291049,4667.223532812004,1277497,3017392,-6626,-9981,7898430,44641845,7013,7010,no
1.1007467386038872e+16,left,4767793.3852459015,22084570.26229508,-888.9344262295082,-394.1147540983607,2193149.8891320955,9840146.890318347,1615.0422031571168,937.5117338921558,766254,5311531,-6363,-2219,7668703,45657951,1985,1816,no
1.100746748956272e+16,right,4044910.5203252034,17766592.089430895,-411.8455284552846,77.39837398373983,1921538.3647829911,5230609.318429912,3291.919264373912,2689.4060522293444,602398,5195210,-8431,-4453,6764653,25282047,3791,4399,no
1.100746757738327e+16,left,5033345.371900827,18695258.80991736,-733.4380165289256,-305.3719008264463,2246477.231014098,8026972.258664011,3344.6089106016616,2440.455480479793,1073077,2323449,-8333,-3807,7783853,32920450,3120,9575,no
1.1007467686824582e+16,left,3825773.18699187,17873199.31707317,-1428.3577235772357,-135.95934959349594,2043204.6819919096,6782126.847803575,2728.626190480913,2915.0607771364857,467547,3625442,-7619,-5195,7100348,29503193,2549,9376,no
1.1007467754614206e+16,left,3555156.2066115704,14874939.652892562,-328.8099173553719,-340.0826446280992,1637712.653520248,5842177.496586125,3014.078552709074,3354.759347024207,782905,1783084,-6219,-7226,6137471,27508425,5203,8821,no
1.1007469089643148e+16,left,1884716.463414634,9998293.43902439,-361.8373983739837,118.30081300813008,1028360.9900696772,4159602.163223243,4321.877941422815,3118.1200487277624,325051,2764064,-8560,-4206,3550307,16880579,6607,7931,no
1.1015430801504034e+16,left,2200525.527131783,27141130.72868217,-421.5116279069768,-464.8837209302326,1178878.8735465538,17139679.117785618,1949.093796310701,1261.1312482989415,192520,1245775,-6000,-6281,5386510,71713336,3962,5700,yes
1.103124127732258e+16,right,3145098.5,17600612.44827586,-2241.103448275862,-1912.1896551724133,1376379.762669653,6867810.208133183,2713.574749096709,1452.5453093382598,1544619,3376321,-6617,-4283,5411580,30134910,766,21,yes
1.1035075080727216e+16,right,4060220.5967741935,29772869.701612905,-1889.4435483870968,-270.8467741935484,2899524.5189928496,12354688.33276199,2536.508416703327,1325.08746785606,341049,3402169,-7925,-4854,9396081,51010148,2493,2586,yes
1.1035901885834856e+16,left,3555296.138211382,22316296.30894309,-794.2113821138212,-755.5934959349594,1543967.7666966324,9088474.545145595,2043.986703351062,1609.0868341880591,1225956,3065375,-4832,-4584,6076148,48955534,2003,1613,yes
1.1044213329331184e+16,left,3468022.89516129,19403537.080645163,603.9677419354839,1550.5887096774193,1255274.9061936564,6548634.767331767,3238.895076414815,2986.430983039262,1314196,5807282,-4155,-2639,5763500,31977361,5976,8065,yes
1.1048739276824632e+16,right,5079833.344,41119892.232,-2557.392,-112.752,3902986.128751117,15307196.6332726,4348.488068535264,1324.4126126872854,840936,12616129,-9961,-2248,12651772,69286461,1754,2761,yes
1.1054799820935436e+16,left,4962341.144578313,29883070.97590361,932.4096385542168,394.0481927710844,2485371.0685647693,10346057.50238633,1991.1372656443527,712.7216626291363,1680827,10495179,-606,-1724,9432751,50100218,5616,2020,yes
1.1061241080061212e+16,left,4730446.4049586775,41615947.80991735,-308.9504132231405,-382.74380165289256,3238849.0043567345,23730450.779991142,2034.4438955614696,1277.7761510330206,744540,635408,-4591,-6426,10730913,101119887,3463,2661,yes
1.106528291916965e+16,right,6223155.967741936,19482893.35483871,372.2258064516129,-2906.774193548388,1315625.6662502314,10425891.46987418,956.2549070785614,2271.464295847907,3430136,4731951,-1744,-8232,7574540,39526053,1582,61,yes
1.1082250453446954e+16,right,4574893.198473282,32971552.916030534,-116.25954198473282,581.4503816793894,2394539.3979268246,16905226.003388245,2445.075382156444,1975.425030073822,1397502,10212146,-4179,-2788,9490893,64981259,4255,4848,yes
1.1085446141457032e+16,right,4504327.472,31225537.416,536.152,56.608,2929010.1303923912,14402998.753890833,3790.217601753912,2136.748097882961,280851,10370175,-9797,-7227,9401132,71982845,3996,2566,yes
1.1088047965117386e+16,right,3408825.2258064514,21004621.39516129,-503.9516129032258,-9.25,1463524.2038222526,8480118.441917997,1389.2631951080868,1387.8633260478562,846564,5355138,-4339,-2995,5560106,40539803,2019,2573,yes
1.1089843352287498e+16,left,4094240.349593496,27215500.910569105,-505.5447154471545,-54.38211382113821,2415582.061417873,9671713.5460657,2714.238842831441,2198.1992276851283,635165,5369228,-4536,-6177,8581597,42168022,6892,4374,yes
1.1092262992516432e+16,right,5816653.52,40523744.552,781.952,116.408,2554214.244026879,17236648.459130872,2127.8507817256177,1471.6144146546524,1037893,10095102,-2516,-2158,11138355,83048817,5088,2933,yes
1.1096733431381116e+16,right,4062802.6,25799491.89090909,149.9181818181818,97.16363636363636,1165587.3258321085,8401061.399922293,1892.290254186288,2079.756895317259,1478803,10106559,-3068,-8432,5864410,45014623,3455,3504,yes
1.109908559892292e+16,right,4788714.31092437,38125721.51260504,707.0588235294117,666.3361344537815,2772126.366282183,21568464.10822238,2735.2017565534065,1824.3231820312965,200292,3587522,-7763,-2399,10420540,90297070,5601,4539,yes
1.110353442760358e+16,right,4259671.70967742,36737626.50806452,841.766129032258,-420.46774193548384,1918435.4833296344,17249479.912333652,2469.688443893346,1526.8658234610518,472171,696442,-5089,-5306,8184010,69222882,6821,2180,yes
1.1123504187459374e+16,left,2256116.875968992,17044217.573643412,-747.1705426356589,427.0,649838.3331909248,9072107.12219112,5104.24105849126,3944.3485540232114,797321,6638298,-8609,-7389,3496021,43161845,7655,8325,yes
1.1124732277945266e+16,right,4526341.056451613,30460706.112903222,291.1209677419355,-685.3951612903226,1942733.8470391573,13457320.477375733,2525.266710836222,1127.5533900689898,359601,8588587,-5736,-3536,6756360,52772469,7212,897,yes
1.112569950177942e+16,left,2326322.185483871,20532984.79032258,2317.4112903225805,606.241935483871,1054777.7180718386,7798600.629473647,2287.150174102235,1541.0250593920505,504854,4905040,-867,-1832,4603946,34451013,9266,6172,yes
1.1143628739486052e+16,right,3263753.537735849,20750899.16981132,-1141.9528301886792,-243.25471698113208,1491017.605698331,8213689.919347928,3296.217920390914,2017.4845680005567,848005,6358475,-9664,-4138,5744806,44720779,3315,3824,yes
1.1145915568737708e+16,right,1348932.9764705882,23551964.96470588,-37.87058823529412,2881.164705882353,884039.067926245,14800702.831205778,4250.309926481651,2264.435348765669,235212,3396196,-7912,286,4207192,56320800,5475,8669,yes
1.1159860931648718e+16,right,4163099.090909091,31935848.477272727,-911.0075757575758,-196.79545454545453,2835766.129537178,17655718.99451219,4069.806697767608,2914.1256705040423,589329,5890539,-7514,-5849,10335826,63637394,7057,9783,yes
1.1163579594437372e+16,right,5271640.864864865,29101212.9009009,243.8108108108108,1.1531531531531531,1816442.60609698,10284377.009321935,479.1392758898458,1029.8601334708972,1495458,6496958,-569,-4995,8353079,54583290,1376,1782,yes
1.116454985474813e+16,left,1536384.768,14085277.712,80.936,1481.912,679808.3315251456,8873392.708585279,5435.096412392332,4159.205350234508,66798,1578957,-9938,-7635,2791728,35408070,9583,8778,yes
1.116763402978857e+16,right,6192888.176,40707448.896,291.936,-166.752,3571570.843115244,21933595.669365507,1946.029156960896,1568.727040217538,988948,5492439,-3465,-3251,13158128,97267790,6467,3646,yes
1.1171940723053214e+16,right,4506859.13076923,34137863.00769231,1364.876923076923,340.23846153846154,3172266.777836754,16552199.529073566,2539.071303746675,1393.7441670408546,296742,6898765,-5225,-2230,9943632,74958741,9747,3698,yes
1.1172804832928376e+16,left,3845120.9837398375,19968089.894308943,-1722.8373983739837,-771.1951219512196,2140689.6685889745,9552642.73753639,3003.7996139697766,1956.5336806665423,931622,3888894,-7878,-4509,7195600,39239797,2532,3635,yes
1.1209200081005982e+16,right,1266007.7603305783,12983047.396694217,-1620.099173553719,-1035.8512396694214,1070483.1532332883,11781051.934541749,3481.668410893832,2784.477735773673,50722,607483,-7290,-8116,3421443,37141842,9257,5510,yes
1.1209846508949756e+16,right,1252711.225352113,13977111.563380282,990.887323943662,382.8169014084507,817270.61662381,9403217.263983902,3314.527798945104,2585.249644258526,249724,2119867,-4919,-2503,2346756,25639308,8489,9101,yes
1.1212922391477162e+16,left,5794502.658536585,37924519.8699187,12.276422764227643,-112.00813008130082,3661773.8460367536,16160068.678856716,3408.842333419322,3307.7484256627413,1485494,14972464,-6146,-8883,12449402,71112495,5258,4997,yes
1.121679907358867e+16,right,4917456.198412699,37637664.74603175,413.4603174603175,198.3809523809524,2414642.317845444,12682950.920101244,2032.8724491253008,1748.449277993012,1389322,18698446,-4683,-3542,9930282,66476414,3206,3525,yes
1.1218409988313366e+16,left,2660747.699186992,17750737.593495935,2204.243902439024,647.5772357723578,1215026.09374491,6559728.032912031,1852.8997316190173,1783.6639901173864,405685,3860400,-2923,-4237,4541197,31373051,5228,5098,yes
1.1221535721390422e+16,right,1606152.6896551724,5967021.206896552,2018.8275862068965,987.0,602909.1261319572,2097160.760211816,843.7193999738995,1134.228944369528,506282,1928336,1320,-183,2135834,8697268,3669,4475,no
1.1221555890000194e+16,right,997410.3918918918,7059363.445945946,3264.891891891892,2616.445945945946,1059647.5900886357,5465606.481543063,2371.467510326907,2886.752292526672,131059,1067876,-354,-273,3008940,18903285,7504,9606,no
1.1221615391769554e+16,left,1703899.7251908395,6576357.282442749,352.0916030534351,-561.1145038167939,611291.9921543733,2471998.5621974417,2618.1066571985584,2466.615166396192,471295,1627308,-2631,-5736,2867428,12231599,7905,6817,no
1.122161552124932e+16,left,927153.3225806452,4639831.395161291,-1372.8709677419354,936.1209677419356,436921.6505162525,2384348.453336817,2594.8179063192765,2440.335188201877,411705,1244207,-6255,-3436,2011133,10685482,2338,8138,no
1.1221615683244024e+16,right,364908.328,3504001.344,402.112,2043.192,240423.60291754056,2588791.501990712,2766.185096365541,3017.322992900142,111040,607069,-5084,-7027,1008732,10485108,5831,9338,no
1.122161572846293e+16,right,327364.90839694656,3336780.9847328244,-2794.656488549618,-1017.1603053435116,205355.12839399607,1801854.233901011,6237.353158772239,4279.206570627845,82105,771952,-9905,-9697,921477,8738258,9249,8011,no
1.1221615983600584e+16,left,1546262.712,6974056.088,1739.208,1362.072,1290634.934368232,5846907.292324899,2315.869972727452,2263.0186098760123,99170,871394,-3739,-3775,3401217,22504084,9503,8374,no
1.1221615986691522e+16,left,1102711.6666666667,6416545.243902439,1102.479674796748,346.5284552845528,1125285.9241646363,4672589.361373732,4321.388846552471,3552.644047275589,24133,1234917,-5981,-8076,3313411,17330592,9518,9463,no
1.122161632367191e+16,right,953604.1162790698,6414798.511627907,-3157.751937984496,214.6046511627907,606794.4416713103,3238829.711620286,2451.012737213843,4775.495218787859,269926,675680,-9452,-9865,2186636,11868923,910,7170,no
1.122161645939156e+16,left,1892085.4444444445,6585050.285714285,-487.4206349206349,691.0793650793651,817362.8610102572,4683821.807793118,2141.814745875748,4892.480418933815,202561,1016232,-5842,-8683,2771754,17942332,2399,9948,no
1.1221616732393478e+16,left,476908.6769230769,3715481.115384616,1962.5461538461536,699.4923076923077,343818.84802228,2455455.788149452,5095.8366790050895,3874.468780284303,103326,243178,-7263,-9070,1501614,9273449,9739,9535,no
1.1221616781501488e+16,left,1589848.25,6627802.419354838,-23.120967741935484,-868.9193548387096,613642.9474216147,3787687.871552189,1029.1372390466452,1542.0114231794264,609211,1276439,-2834,-6701,2468034,14155989,1564,2623,no
1.1221617045279054e+16,left,2088116.317829457,7266054.813953488,-387.5116279069768,-813.6744186046511,916715.5288566808,3488555.522358768,1862.2941082350176,2674.0256583087616,242979,1018383,-8233,-7609,3252267,14618078,2870,4772,no
1.1221658702682486e+16,right,1691862.5094339622,7097027.613207547,-2363.707547169812,-959.8679245283018,1196181.144846248,4290575.067121457,3215.250110887416,4041.2189369886473,80417,1637672,-8871,-9740,3105020,15016569,5715,8732,no
1.122165938878931e+16,right,1334172.3823529412,8526029.93137255,699.7254901960785,184.6764705882353,1067313.7480567517,3707996.803705073,3146.3030109589827,2141.913510941041,75345,1713959,-4099,-3461,3107842,16349210,9259,9309,no
1.1223817565457962e+16,right,4354783.873015873,21001583.38095238,-624.8888888888889,-611.5714285714286,1970640.828012082,8830498.460664155,1930.63641412762,2337.265860542429,790544,3805680,-4700,-9422,8053368,35236154,6513,3457,yes
1.1226913870453072e+16,right,5393960.23015873,41146438.84920635,-470.1587301587302,64.46031746031746,1853470.4271405167,15740688.725199811,2870.1532151791434,1921.803842855118,1904123,21264378,-4968,-3021,9032127,83319631,4044,3664,yes
1.12310469939235e+16,right,4688225.786885246,35804455.78688525,-1362.344262295082,666.6229508196722,3553563.467376612,16948558.695464846,3482.672325260029,2537.202765485627,336851,5990979,-9038,-3645,11088385,67421394,5841,8110,yes
1.1234323867673404e+16,left,2062999.8113207547,16934483.150943395,-3129.849056603773,-1642.339622641509,1037416.793869162,4277450.06605979,3284.4020143950943,1393.9688764790133,550085,9230405,-9511,-4093,4662665,28393253,977,1404,yes
1.1238287748345768e+16,right,4434796.225806451,41210197.81451613,-3391.2258064516127,-125.1774193548387,3257322.727725015,14865590.416809391,3513.7900780815785,677.7377727348978,1408521,14543618,-9956,-1739,11738980,65401640,1165,1276,yes
1.1241612652024556e+16,right,3596537.290076336,31719382.34351145,2384.4656488549617,955.8396946564884,2025980.9008841445,16058306.973883005,3584.0667561127348,2534.9470994838225,961041,8629414,-3328,-2598,7412755,68308333,8196,7919,yes
1.124436458036702e+16,right,2138382.0,12766591.0,-2314.0,-1544.0,0.0,0.0,0.0,0.0,2138382,12766591,-2314,-1544,2138382,12766591,-2314,-1544,yes
1.1244653113254996e+16,right,1402840.1229508198,6392074.196721312,-15.868852459016392,811.3770491803278,1286070.3741160582,5469069.620741892,3611.430933524391,3374.287843634611,106726,384826,-8967,-7611,3320756,20459303,7242,9686,no
1.1244653845021688e+16,left,1220499.024590164,7278103.360655738,-1279.9344262295083,-2304.6721311475408,1191756.2523236675,6684943.387335747,4570.638881030584,3734.8164711845993,33321,847792,-9695,-9642,3079027,28856382,9357,5748,no
1.124527688515321e+16,right,1932334.953488372,13266370.829457363,703.3333333333334,422.1085271317829,690481.4024931362,8588046.333228378,3641.907482979672,3460.550534778368,837330,2114341,-7205,-9508,3099156,31466641,4618,5136,yes
1.1247075995090274e+16,right,2690373.4631578946,20551135.74736842,-2086.1157894736843,-1373.3263157894737,2170640.770039035,12266570.617047362,1749.6465409805096,2382.117359785087,524980,3054780,-6023,-7103,7307736,42371402,-4,1501,yes
1.1251494167253516e+16,right,5158026.483870967,41620408.25806452,658.5,384.483870967742,2812345.8670718074,22853348.24395036,2898.214910365804,2645.614476655156,680259,5163052,-6987,-7066,10735523,87276464,6471,5893,yes
